date,jcd,r,登番1,勝率1,登番2,勝率2,登番3,勝率3,登番4,勝率4,登番5,勝率5,登番6,勝率6,1号艇_1コース_進入率,1号艇_1コース_1着率,1号艇_1コース_2着率,1号艇_1コース_3着率,1号艇_1コース_平均ST,1号艇_1コース_ST順,1号艇_2コース_進入率,1号艇_2コース_1着率,1号艇_2コース_2着率,1号艇_2コース_3着率,1号艇_2コース_平均ST,1号艇_2コース_ST順,1号艇_3コース_進入率,1号艇_3コース_1着率,1号艇_3コース_2着率,1号艇_3コース_3着率,1号艇_3コース_平均ST,1号艇_3コース_ST順,1号艇_4コース_進入率,1号艇_4コース_1着率,1号艇_4コース_2着率,1号艇_4コース_3着率,1号艇_4コース_平均ST,1号艇_4コース_ST順,1号艇_5コース_進入率,1号艇_5コース_1着率,1号艇_5コース_2着率,1号艇_5コース_3着率,1号艇_5コース_平均ST,1号艇_5コース_ST順,1号艇_6コース_進入率,1号艇_6コース_1着率,1号艇_6コース_2着率,1号艇_6コース_3着率,1号艇_6コース_平均ST,1号艇_6コース_ST順,2号艇_1コース_進入率,2号艇_1コース_1着率,2号艇_1コース_2着率,2号艇_1コース_3着率,2号艇_1コース_平均ST,2号艇_1コース_ST順,2号艇_2コース_進入率,2号艇_2コース_1着率,2号艇_2コース_2着率,2号艇_2コース_3着率,2号艇_2コース_平均ST,2号艇_2コース_ST順,2号艇_3コース_進入率,2号艇_3コース_1着率,2号艇_3コース_2着率,2号艇_3コース_3着率,2号艇_3コース_平均ST,2号艇_3コース_ST順,2号艇_4コース_進入率,2号艇_4コース_1着率,2号艇_4コース_2着率,2号艇_4コース_3着率,2号艇_4コース_平均ST,2号艇_4コース_ST順,2号艇_5コース_進入率,2号艇_5コース_1着率,2号艇_5コース_2着率,2号艇_5コース_3着率,2号艇_5コース_平均ST,2号艇_5コース_ST順,2号艇_6コース_進入率,2号艇_6コース_1着率,2号艇_6コース_2着率,2号艇_6コース_3着率,2号艇_6コース_平均ST,2号艇_6コース_ST順,3号艇_1コース_進入率,3号艇_1コース_1着率,3号艇_1コース_2着率,3号艇_1コース_3着率,3号艇_1コース_平均ST,3号艇_1コース_ST順,3号艇_2コース_進入率,3号艇_2コース_1着率,3号艇_2コース_2着率,3号艇_2コース_3着率,3号艇_2コース_平均ST,3号艇_2コース_ST順,3号艇_3コース_進入率,3号艇_3コース_1着率,3号艇_3コース_2着率,3号艇_3コース_3着率,3号艇_3コース_平均ST,3号艇_3コース_ST順,3号艇_4コース_進入率,3号艇_4コース_1着率,3号艇_4コース_2着率,3号艇_4コース_3着率,3号艇_4コース_平均ST,3号艇_4コース_ST順,3号艇_5コース_進入率,3号艇_5コース_1着率,3号艇_5コース_2着率,3号艇_5コース_3着率,3号艇_5コース_平均ST,3号艇_5コース_ST順,3号艇_6コース_進入率,3号艇_6コース_1着率,3号艇_6コース_2着率,3号艇_6コース_3着率,3号艇_6コース_平均ST,3号艇_6コース_ST順,4号艇_1コース_進入率,4号艇_1コース_1着率,4号艇_1コース_2着率,4号艇_1コース_3着率,4号艇_1コース_平均ST,4号艇_1コース_ST順,4号艇_2コース_進入率,4号艇_2コース_1着率,4号艇_2コース_2着率,4号艇_2コース_3着率,4号艇_2コース_平均ST,4号艇_2コース_ST順,4号艇_3コース_進入率,4号艇_3コース_1着率,4号艇_3コース_2着率,4号艇_3コース_3着率,4号艇_3コース_平均ST,4号艇_3コース_ST順,4号艇_4コース_進入率,4号艇_4コース_1着率,4号艇_4コース_2着率,4号艇_4コース_3着率,4号艇_4コース_平均ST,4号艇_4コース_ST順,4号艇_5コース_進入率,4号艇_5コース_1着率,4号艇_5コース_2着率,4号艇_5コース_3着率,4号艇_5コース_平均ST,4号艇_5コース_ST順,4号艇_6コース_進入率,4号艇_6コース_1着率,4号艇_6コース_2着率,4号艇_6コース_3着率,4号艇_6コース_平均ST,4号艇_6コース_ST順,5号艇_1コース_進入率,5号艇_1コース_1着率,5号艇_1コース_2着率,5号艇_1コース_3着率,5号艇_1コース_平均ST,5号艇_1コース_ST順,5号艇_2コース_進入率,5号艇_2コース_1着率,5号艇_2コース_2着率,5号艇_2コース_3着率,5号艇_2コース_平均ST,5号艇_2コース_ST順,5号艇_3コース_進入率,5号艇_3コース_1着率,5号艇_3コース_2着率,5号艇_3コース_3着率,5号艇_3コース_平均ST,5号艇_3コース_ST順,5号艇_4コース_進入率,5号艇_4コース_1着率,5号艇_4コース_2着率,5号艇_4コース_3着率,5号艇_4コース_平均ST,5号艇_4コース_ST順,5号艇_5コース_進入率,5号艇_5コース_1着率,5号艇_5コース_2着率,5号艇_5コース_3着率,5号艇_5コース_平均ST,5号艇_5コース_ST順,5号艇_6コース_進入率,5号艇_6コース_1着率,5号艇_6コース_2着率,5号艇_6コース_3着率,5号艇_6コース_平均ST,5号艇_6コース_ST順,6号艇_1コース_進入率,6号艇_1コース_1着率,6号艇_1コース_2着率,6号艇_1コース_3着率,6号艇_1コース_平均ST,6号艇_1コース_ST順,6号艇_2コース_進入率,6号艇_2コース_1着率,6号艇_2コース_2着率,6号艇_2コース_3着率,6号艇_2コース_平均ST,6号艇_2コース_ST順,6号艇_3コース_進入率,6号艇_3コース_1着率,6号艇_3コース_2着率,6号艇_3コース_3着率,6号艇_3コース_平均ST,6号艇_3コース_ST順,6号艇_4コース_進入率,6号艇_4コース_1着率,6号艇_4コース_2着率,6号艇_4コース_3着率,6号艇_4コース_平均ST,6号艇_4コース_ST順,6号艇_5コース_進入率,6号艇_5コース_1着率,6号艇_5コース_2着率,6号艇_5コース_3着率,6号艇_5コース_平均ST,6号艇_5コース_ST順,6号艇_6コース_進入率,6号艇_6コース_1着率,6号艇_6コース_2着率,6号艇_6コース_3着率,6号艇_6コース_平均ST,6号艇_6コース_ST順
20260723,01,1,4203,4.19,3664,4.76,4458,5.34,4241,5.72,4632,5.02,5126,6.97,15.2,26.7,20.0,13.3,0.13,1.9,17.2,5.9,11.8,23.5,0.17,3.4,15.2,20.0,26.7,0.0,0.14,2.3,16.2,12.5,25.0,0.0,0.11,2.6,20.2,15.0,5.0,5.0,0.15,3.0,16.2,12.5,18.8,0.0,0.16,3.9,15.5,33.3,26.7,33.3,0.13,2.9,18.6,22.2,27.8,0.0,0.14,3.8,16.5,12.5,37.5,0.0,0.13,2.7,15.5,13.3,6.7,20.0,0.19,4.1,18.6,5.6,33.3,0.0,0.22,4.3,15.5,6.7,13.3,6.7,0.23,4.7,13.1,45.5,27.3,0.0,0.14,1.8,22.6,15.8,31.6,10.5,0.14,2.9,14.3,16.7,25.0,33.3,0.15,3.1,17.9,6.7,26.7,0.0,0.15,3.2,21.4,22.2,22.2,0.0,0.17,3.1,10.7,11.1,0.0,0.0,0.16,3.1,20.9,66.7,16.7,8.3,0.14,3.5,14.8,23.5,11.8,0.0,0.17,3.9,20.0,13.0,21.7,30.4,0.13,2.7,16.5,21.1,31.6,0.0,0.16,2.7,13.9,6.2,25.0,0.0,0.15,3.1,13.9,18.8,6.2,0.0,0.17,4.4,14.1,50.0,30.0,0.0,0.19,3.4,16.9,8.3,16.7,8.3,0.19,3.9,18.3,30.8,23.1,0.0,0.18,3.6,15.5,18.2,45.5,0.0,0.24,3.7,19.7,7.1,28.6,0.0,0.2,4.2,15.5,18.2,0.0,0.0,0.22,4.8,20.3,66.7,16.7,10.0,0.13,3.0,12.8,5.3,26.3,10.5,0.15,3.6,20.3,23.3,36.7,13.3,0.14,3.0,15.5,21.7,26.1,34.8,0.16,2.4,15.5,21.7,21.7,26.1,0.14,2.6,15.5,8.7,13.0,13.0,0.16,3.3
20260723,01,2,3977,4.38,5351,4.99,4073,6.69,5301,5.47,5086,3.84,4318,5.22,13.1,28.6,7.1,42.9,0.17,3.4,16.8,11.1,16.7,11.1,0.19,4.0,18.7,5.0,10.0,30.0,0.17,3.0,20.6,9.1,4.5,18.2,0.17,3.5,14.0,13.3,13.3,0.0,0.21,4.5,16.8,5.6,16.7,0.0,0.19,4.0,13.7,57.1,14.3,0.0,0.15,3.4,23.5,4.2,25.0,8.3,0.17,3.2,13.7,7.1,14.3,7.1,0.17,3.0,14.7,6.7,13.3,0.0,0.12,2.4,18.6,5.3,5.3,26.3,0.15,3.0,15.7,6.2,25.0,0.0,0.18,3.8,21.4,71.4,14.3,3.6,0.12,2.3,15.3,10.0,45.0,20.0,0.14,2.5,17.6,17.4,30.4,30.4,0.15,2.6,15.3,20.0,15.0,15.0,0.14,2.9,17.6,13.0,17.4,21.7,0.16,3.2,13.0,5.9,11.8,17.6,0.2,4.5,15.0,60.0,13.3,0.0,0.16,3.9,21.0,4.8,14.3,23.8,0.17,3.6,22.0,13.6,9.1,22.7,0.13,3.0,16.0,18.8,6.2,18.8,0.15,3.0,14.0,7.1,7.1,21.4,0.16,3.5,12.0,0.0,0.0,0.0,0.16,3.4,14.5,75.0,16.7,0.0,0.18,3.9,15.7,7.7,23.1,0.0,0.2,3.9,14.5,8.3,25.0,0.0,0.21,4.0,15.7,7.7,7.7,0.0,0.15,3.3,22.9,5.3,10.5,0.0,0.23,4.3,16.9,14.3,7.1,0.0,0.22,4.6,17.7,60.0,15.0,5.0,0.17,2.8,19.5,13.6,22.7,27.3,0.16,3.5,16.8,10.5,36.8,5.3,0.15,3.0,17.7,25.0,45.0,0.0,0.15,3.0,15.9,22.2,38.9,0.0,0.14,3.1,12.4,7.1,21.4,0.0,0.17,4.1
20260723,01,3,3381,4.91,5312,3.78,4863,4.68,4789,5.63,4410,4.43,3737,6.9,14.9,46.7,26.7,13.3,0.15,2.7,17.8,5.6,22.2,11.1,0.15,2.9,17.8,11.1,11.1,11.1,0.17,3.4,22.8,13.0,30.4,13.0,0.15,2.8,17.8,5.6,16.7,11.1,0.14,2.6,8.9,22.2,11.1,0.0,0.15,3.4,9.9,22.2,22.2,0.0,0.17,3.6,17.6,12.5,0.0,0.0,0.21,4.1,19.8,0.0,0.0,0.0,0.14,3.3,16.5,6.7,6.7,0.0,0.2,3.9,19.8,5.6,5.6,0.0,0.13,2.6,16.5,6.7,6.7,0.0,0.16,3.5,17.3,53.8,7.7,15.4,0.17,3.4,16.0,8.3,8.3,41.7,0.15,3.3,20.0,6.7,26.7,26.7,0.17,3.5,10.7,12.5,12.5,25.0,0.16,3.1,18.7,14.3,21.4,0.0,0.15,2.6,17.3,30.8,0.0,0.0,0.17,4.6,16.0,63.2,10.5,15.8,0.15,2.5,16.0,26.3,21.1,26.3,0.14,2.6,19.3,4.3,21.7,26.1,0.16,3.3,16.8,15.0,25.0,15.0,0.13,2.6,14.3,11.8,23.5,5.9,0.18,3.1,17.6,14.3,9.5,0.0,0.21,4.0,17.7,40.0,10.0,25.0,0.17,2.8,19.5,27.3,27.3,0.0,0.16,3.4,16.8,15.8,15.8,21.1,0.15,3.3,18.6,19.0,14.3,9.5,0.13,2.8,16.8,21.1,21.1,0.0,0.19,3.8,10.6,16.7,25.0,0.0,0.17,2.8,20.7,72.0,12.0,12.0,0.14,3.2,19.0,26.1,39.1,17.4,0.16,3.4,17.4,38.1,23.8,4.8,0.16,2.7,13.2,6.2,50.0,0.0,0.18,3.7,15.7,10.5,15.8,42.1,0.18,4.4,14.0,5.9,17.6,0.0,0.2,4.6
20260723,01,4,3797,3.72,4948,5.56,4724,3.27,4551,5.74,5378,1.7,4397,7.28,14.4,13.3,33.3,0.0,0.19,3.1,18.3,15.8,5.3,0.0,0.2,4.9,17.3,5.6,16.7,16.7,0.2,3.9,20.2,28.6,0.0,0.0,0.2,4.9,17.3,16.7,0.0,0.0,0.24,4.9,12.5,23.1,0.0,0.0,0.19,3.5,14.4,53.3,26.7,6.7,0.14,2.1,19.2,10.0,50.0,10.0,0.16,2.9,18.3,5.3,36.8,26.3,0.16,2.9,16.3,5.9,17.6,17.6,0.15,2.8,16.3,5.9,5.9,17.6,0.16,3.2,15.4,6.2,18.8,0.0,0.16,3.1,9.3,28.6,14.3,0.0,0.17,3.7,17.3,7.7,15.4,0.0,0.22,4.4,18.7,28.6,0.0,0.0,0.16,3.9,20.0,0.0,0.0,0.0,0.19,4.1,20.0,6.7,6.7,20.0,0.17,3.7,14.7,9.1,0.0,0.0,0.19,3.2,19.4,34.6,19.2,30.8,0.17,2.9,18.7,16.0,36.0,28.0,0.18,3.8,15.7,23.8,19.0,14.3,0.15,3.2,17.9,12.5,12.5,29.2,0.17,3.9,13.4,5.6,5.6,44.4,0.21,3.8,14.9,5.0,5.0,20.0,0.19,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,12.5,0.0,0.0,0.21,4.3,32.6,3.3,3.3,0.0,0.21,3.8,50.0,2.2,2.2,0.0,0.21,3.9,19.3,84.6,7.7,7.7,0.14,2.6,17.8,12.5,20.8,16.7,0.13,3.0,17.8,8.3,33.3,25.0,0.12,3.0,18.5,12.0,20.0,20.0,0.12,2.9,16.3,18.2,18.2,18.2,0.15,3.5,10.4,21.4,0.0,0.0,0.14,4.0
20260723,01,5,4449,4.27,4949,5.86,4649,5.42,4643,6.83,5053,3.51,4601,6.6,12.7,26.7,20.0,13.3,0.15,3.5,16.1,5.3,21.1,0.0,0.17,3.2,19.5,13.0,4.3,8.7,0.16,3.0,20.3,4.2,20.8,29.2,0.16,2.6,17.8,4.8,14.3,0.0,0.15,2.5,13.6,6.2,0.0,0.0,0.2,4.1,21.6,63.0,18.5,7.4,0.15,2.8,17.6,9.1,18.2,22.7,0.15,2.7,17.6,13.6,22.7,27.3,0.15,2.9,14.4,11.1,16.7,11.1,0.18,3.7,17.6,4.5,13.6,18.2,0.17,3.9,11.2,7.1,14.3,0.0,0.15,3.9,17.2,54.5,9.1,4.5,0.12,2.9,17.2,13.6,9.1,22.7,0.15,3.1,19.5,4.0,16.0,24.0,0.13,2.4,15.6,20.0,10.0,15.0,0.14,2.2,14.1,11.1,33.3,0.0,0.12,2.3,16.4,19.0,0.0,0.0,0.14,3.2,23.0,78.1,6.2,9.4,0.14,2.3,15.1,33.3,33.3,9.5,0.12,2.4,17.3,12.5,29.2,25.0,0.13,2.3,15.1,28.6,19.0,23.8,0.13,2.3,15.8,18.2,22.7,22.7,0.15,2.9,13.7,10.5,26.3,0.0,0.16,3.6,15.1,46.2,15.4,23.1,0.17,2.9,12.8,36.4,18.2,0.0,0.17,4.3,17.4,6.7,6.7,0.0,0.14,2.3,15.1,7.7,15.4,0.0,0.16,2.7,15.1,23.1,7.7,0.0,0.17,3.2,24.4,4.8,4.8,0.0,0.2,4.7,19.4,62.5,25.0,4.2,0.13,2.9,12.9,18.8,31.2,25.0,0.16,2.9,19.4,16.7,25.0,20.8,0.12,2.8,17.7,4.5,22.7,36.4,0.11,2.3,13.7,23.5,11.8,35.3,0.15,2.8,16.9,4.8,19.0,0.0,0.14,3.2
20260723,01,6,3499,5.64,4106,3.8,4203,4.19,3642,4.24,4952,4.49,5371,1.72,23.4,88.5,3.8,0.0,0.15,2.6,15.3,23.5,41.2,17.6,0.17,3.0,21.6,29.2,20.8,12.5,0.13,3.0,19.8,22.7,27.3,0.0,0.14,2.7,11.7,7.7,23.1,30.8,0.15,2.8,8.1,22.2,0.0,0.0,0.15,3.4,11.4,55.6,0.0,0.0,0.2,4.3,17.7,7.1,7.1,28.6,0.21,3.9,21.5,29.4,0.0,0.0,0.16,3.6,16.5,15.4,7.7,0.0,0.18,3.8,24.1,5.3,5.3,15.8,0.19,3.8,8.9,0.0,0.0,0.0,0.16,3.0,15.2,26.7,20.0,13.3,0.13,1.9,17.2,5.9,11.8,23.5,0.17,3.4,15.2,20.0,26.7,0.0,0.14,2.3,16.2,12.5,25.0,0.0,0.11,2.6,20.2,15.0,5.0,5.0,0.15,3.0,16.2,12.5,18.8,0.0,0.16,3.9,10.8,42.9,14.3,0.0,0.17,2.7,20.0,7.7,23.1,0.0,0.2,3.9,21.5,14.3,7.1,0.0,0.21,3.6,18.5,8.3,33.3,0.0,0.22,4.4,15.4,0.0,0.0,0.0,0.18,3.6,13.8,0.0,0.0,0.0,0.21,4.1,10.8,50.0,12.5,12.5,0.16,2.8,20.3,33.3,13.3,0.0,0.18,3.5,18.9,7.1,7.1,28.6,0.15,2.9,17.6,7.7,0.0,0.0,0.22,4.7,20.3,0.0,0.0,0.0,0.2,3.9,12.2,0.0,0.0,0.0,0.2,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,4.8,0.0,0.0,0.24,4.7,32.5,0.0,0.0,0.0,0.19,4.0,40.3,3.2,0.0,0.0,0.22,4.2
20260723,01,7,4452,5.02,4632,5.02,4743,6.22,3889,3.7,3977,4.38,5375,2.76,18.4,52.0,28.0,4.0,0.15,2.9,16.2,18.2,27.3,18.2,0.16,3.8,18.4,8.0,28.0,28.0,0.16,3.0,16.2,4.5,22.7,36.4,0.16,3.6,14.7,5.0,15.0,25.0,0.18,4.4,16.2,4.5,18.2,0.0,0.21,4.8,14.1,50.0,30.0,0.0,0.19,3.4,16.9,8.3,16.7,8.3,0.19,3.9,18.3,30.8,23.1,0.0,0.18,3.6,15.5,18.2,45.5,0.0,0.24,3.7,19.7,7.1,28.6,0.0,0.2,4.2,15.5,18.2,0.0,0.0,0.22,4.8,19.5,68.0,4.0,12.0,0.15,2.6,18.0,17.4,43.5,8.7,0.15,3.5,17.2,45.5,36.4,18.2,0.14,2.6,17.2,9.1,27.3,18.2,0.16,3.1,16.4,4.8,9.5,19.0,0.16,3.1,11.7,13.3,20.0,0.0,0.15,4.7,14.7,37.5,25.0,12.5,0.17,2.8,16.5,5.6,44.4,0.0,0.12,2.4,19.3,4.8,9.5,19.0,0.13,2.9,16.5,16.7,27.8,0.0,0.18,2.8,21.1,4.3,17.4,17.4,0.17,2.9,11.9,7.7,0.0,0.0,0.16,3.3,13.1,28.6,7.1,42.9,0.17,3.4,16.8,11.1,16.7,11.1,0.19,4.0,18.7,5.0,10.0,30.0,0.17,3.0,20.6,9.1,4.5,18.2,0.17,3.5,14.0,13.3,13.3,0.0,0.21,4.5,16.8,5.6,16.7,0.0,0.19,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,20.0,0.0,0.0,0.17,3.3,35.7,3.3,10.0,0.0,0.19,3.6,46.4,7.7,5.1,0.0,0.19,4.2
20260723,01,8,4241,5.72,5301,5.47,4410,4.43,4864,4.6,3908,5.97,5411,1.89,20.9,66.7,16.7,8.3,0.14,3.5,14.8,23.5,11.8,0.0,0.17,3.9,20.0,13.0,21.7,30.4,0.13,2.7,16.5,21.1,31.6,0.0,0.16,2.7,13.9,6.2,25.0,0.0,0.15,3.1,13.9,18.8,6.2,0.0,0.17,4.4,15.0,60.0,13.3,0.0,0.16,3.9,21.0,4.8,14.3,23.8,0.17,3.6,22.0,13.6,9.1,22.7,0.13,3.0,16.0,18.8,6.2,18.8,0.15,3.0,14.0,7.1,7.1,21.4,0.16,3.5,12.0,0.0,0.0,0.0,0.16,3.4,17.7,40.0,10.0,25.0,0.17,2.8,19.5,27.3,27.3,0.0,0.16,3.4,16.8,15.8,15.8,21.1,0.15,3.3,18.6,19.0,14.3,9.5,0.13,2.8,16.8,21.1,21.1,0.0,0.19,3.8,10.6,16.7,25.0,0.0,0.17,2.8,17.0,50.0,27.8,5.6,0.15,2.2,17.9,5.3,26.3,10.5,0.14,2.9,16.0,5.9,17.6,11.8,0.12,2.9,18.9,15.0,10.0,10.0,0.13,2.8,16.0,5.9,5.9,23.5,0.15,2.9,14.2,6.7,0.0,0.0,0.15,3.1,24.1,64.3,10.7,3.6,0.14,2.9,15.5,27.8,22.2,16.7,0.18,3.7,16.4,21.1,26.3,10.5,0.13,2.5,12.9,33.3,20.0,20.0,0.15,2.8,19.8,34.8,21.7,4.3,0.15,2.7,11.2,7.7,30.8,0.0,0.15,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.13,1.7,95.9,1.4,0.0,0.0,0.19,3.5
20260723,01,9,4643,6.83,4588,5.37,3659,5.67,3664,4.76,5351,4.99,4863,4.68,23.0,78.1,6.2,9.4,0.14,2.3,15.1,33.3,33.3,9.5,0.12,2.4,17.3,12.5,29.2,25.0,0.13,2.3,15.1,28.6,19.0,23.8,0.13,2.3,15.8,18.2,22.7,22.7,0.15,2.9,13.7,10.5,26.3,0.0,0.16,3.6,19.5,72.4,10.3,3.4,0.13,2.1,14.1,9.5,23.8,28.6,0.14,2.6,19.5,17.2,31.0,20.7,0.14,2.8,18.1,22.2,11.1,18.5,0.15,2.6,11.4,29.4,5.9,29.4,0.16,2.9,17.4,11.5,26.9,0.0,0.18,4.2,18.0,55.6,22.2,16.7,0.14,2.4,16.0,37.5,18.8,0.0,0.16,3.6,16.0,6.2,43.8,31.2,0.17,3.4,21.0,9.5,14.3,28.6,0.18,3.1,15.0,6.7,6.7,26.7,0.2,3.9,14.0,7.1,28.6,0.0,0.17,3.5,15.5,33.3,26.7,33.3,0.13,2.9,18.6,22.2,27.8,0.0,0.14,3.8,16.5,12.5,37.5,0.0,0.13,2.7,15.5,13.3,6.7,20.0,0.19,4.1,18.6,5.6,33.3,0.0,0.22,4.3,15.5,6.7,13.3,6.7,0.23,4.7,13.7,57.1,14.3,0.0,0.15,3.4,23.5,4.2,25.0,8.3,0.17,3.2,13.7,7.1,14.3,7.1,0.17,3.0,14.7,6.7,13.3,0.0,0.12,2.4,18.6,5.3,5.3,26.3,0.15,3.0,15.7,6.2,25.0,0.0,0.18,3.8,17.3,53.8,7.7,15.4,0.17,3.4,16.0,8.3,8.3,41.7,0.15,3.3,20.0,6.7,26.7,26.7,0.17,3.5,10.7,12.5,12.5,25.0,0.16,3.1,18.7,14.3,21.4,0.0,0.15,2.6,17.3,30.8,0.0,0.0,0.17,4.6
20260723,01,10,4551,5.74,5126,6.97,4318,5.22,3717,5.53,3381,4.91,4649,5.42,19.4,34.6,19.2,30.8,0.17,2.9,18.7,16.0,36.0,28.0,0.18,3.8,15.7,23.8,19.0,14.3,0.15,3.2,17.9,12.5,12.5,29.2,0.17,3.9,13.4,5.6,5.6,44.4,0.21,3.8,14.9,5.0,5.0,20.0,0.19,3.6,20.3,66.7,16.7,10.0,0.13,3.0,12.8,5.3,26.3,10.5,0.15,3.6,20.3,23.3,36.7,13.3,0.14,3.0,15.5,21.7,26.1,34.8,0.16,2.4,15.5,21.7,21.7,26.1,0.14,2.6,15.5,8.7,13.0,13.0,0.16,3.3,17.7,60.0,15.0,5.0,0.17,2.8,19.5,13.6,22.7,27.3,0.16,3.5,16.8,10.5,36.8,5.3,0.15,3.0,17.7,25.0,45.0,0.0,0.15,3.0,15.9,22.2,38.9,0.0,0.14,3.1,12.4,7.1,21.4,0.0,0.17,4.1,15.3,46.2,7.7,30.8,0.16,3.1,21.2,33.3,27.8,0.0,0.2,4.1,16.5,7.1,28.6,21.4,0.18,3.5,11.8,20.0,30.0,0.0,0.2,2.6,17.6,20.0,6.7,20.0,0.17,3.5,17.6,6.7,6.7,13.3,0.19,4.3,14.9,46.7,26.7,13.3,0.15,2.7,17.8,5.6,22.2,11.1,0.15,2.9,17.8,11.1,11.1,11.1,0.17,3.4,22.8,13.0,30.4,13.0,0.15,2.8,17.8,5.6,16.7,11.1,0.14,2.6,8.9,22.2,11.1,0.0,0.15,3.4,17.2,54.5,9.1,4.5,0.12,2.9,17.2,13.6,9.1,22.7,0.15,3.1,19.5,4.0,16.0,24.0,0.13,2.4,15.6,20.0,10.0,15.0,0.14,2.2,14.1,11.1,33.3,0.0,0.12,2.3,16.4,19.0,0.0,0.0,0.14,3.2
